2061,9,583,en,The borders of the European Union,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">The countries and peoples of the European Union and
potential candidates for membership should be informed about plans
for future enlargement over at least the next 30 years. Future EU
Member States should be involved in the formation of an efficient
economic system and communications systems and energy and supply
networks in order not to incur unnecessary additional accession
costs. This will require a clearer definition of the conditions for
accession to the European Union and of the EU's borders, in
accordance with the expectations of the Member States (e.g. energy
security). A natural EU border would appear to be one that follows
the borders of countries all or part of whose territory is in the
continent of Europe and which have an interest in becoming EU Member
States. Such an approach would safeguard cohesion policy.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What steps does the Commission intend to take with a
view to defining the future borders of the European Union?</p>",2005-01-15,draft,,,question
2072,9,583,en,Promotion and protection of fundamental rights,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">In connection with the debate on the promotion and
protection of fundamental rights, the role of the existing national
and European institutions is under discussion and there are calls for
the establishment of a new agency for fundamental rights.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Which institutions are already responsible at
national and European level for the promotion and protection of
fundamental rights, what are their exact remits and to what extent
will the agency for fundamental rights represent added value?</p>",1997-04-04,draft,,,question
2080,9,563,en,Draft interinstitutional agreement,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Is the Council intending to start negotiations -
and, if so, when - with Parliament and the Commission in order to
conclude an interinstitutional agreement on the operating framework
for the future European regulatory agencies on the basis of the
Commission's draft (COM(2005)0059 final? 
</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Does the Council consider that such negotiations
should be concluded before the end of 2000- 2006 the financial
perspective? 
</p>",2002-10-28,draft,,,question
2075,9,581,en,Biometric data in passports and visas,,"<p align=""justify"">What is the cost of including biometric data in
passports and visas under the new rules? No specific information is
given; the decision merely states that the costs will fall with
technological developments and 'pooling'. There is a more detailed
study entitled 'Study for the Extended Impact Assessment of Visa
Information System' dated December 2004 but it does not give any
exact amounts.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What is the Council's estimate of the cost of
inserting face recognition and fingerprint data in
passports/visas/residence permits? How many border posts/authorities
will have to be equipped? On how many annual passports, visas and
residence permits are the calculations based? (In particular with the
new 5-year limit on passports). Who will bear the cost?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">I fail to understand the Legal Service's opinion
that these decisions are consistent with Article 18(3) of the EC
Treaty; is a specific prohibition on taking a decision not
sufficient? How is the new Constitution to be interpreted in the
light of this decision when an express prohibition is not an express
prohibition? Is that not confusing for voters in a referendum?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Was the decision lawful in the light of Article
18(3) and the lack of financial information in the impact analysis?</p>",1994-08-12,draft,,,question
2067,9,578,en,Reform of European regional policy,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">A study carried out by the Kassel College of Higher
Education in July 2004 on German regional aid (EU and German federal
programmes) shows that up to 96% of the appropriations paid in
subsidies have no lasting impact in economic terms owing to
geographical relocations and the deadweight effect. The current
proposal for a regulation laying down general provisions
(COM(2004)0492 final) seeks to prevent subsidies being paid for
business relocation during the new programming period. However, this
scheme relates only to the 7-year period during which the subsidised
investment has to remain in a given location. How will it be possible
for the relocation of a business before that period to be taken into
account under this scheme? How would it be possible to prevent
subsidies being used solely for relocation?</p>",2004-04-12,draft,,,question
2071,9,550,en,Inspections to monitor implementation of environmental legislation,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">There are very many violations of environmental
legislation in Greece and other EU countries, which cause
environmental pollution and lead to time-consuming procedures, in
most cases judicial procedures. Furthermore, the central and regional
authorities only carry out inspections and controls at the project
approval stage. In view of the above, what actions does the
Commission intend to take to ensure a more complete and substantive
implementation of environmental legislation in the Member States and
make compulsory regular inspections and controls throughout the
duration of various projects in case they have environmental
consequences and thus are contrary to existing legislation?</p>",1999-06-17,draft,,,question
2081,9,562,en,Ideas to enhance the EU's ability to respond to crises,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">What plans, if any, has the Council in relation to
innovative ideas to enhance the EU's ability to respond to crises
such as the Asian tsunami crisis?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">For example, the Luxembourg Presidency cited the
idea of 'battle groups' to enhance the EU's capability in this field.
(NB The Luxembourg Presidency talked about Aid Battle Groups during
the exchange of views in the Foreign Affairs Committee on 19 January
2005).</p>",2001-09-15,draft,,,question
2076,9,588,en,Administrative reform of the European institutions,,"<p align=""justify"">Opinion polls show that citizens see the European
institutions as big bureaucratic centres which have a lot of power
and are run with a lot of taxpayers’ money. The Prodi Commission
began to tackle this problem and Commissioner Kinnock was put in
charge of administrative reform of the European institutions.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the ‘Kinnock reform’ even begun? Is it in
progress? Or has it perhaps already been completed? And if it has
been completed, what effects has it had? In your opinion, how many
unnecessary administrative obstacles are there in EU regulations? Do
you intend to draw up a programme of measures to combat red tape?</p>",1999-09-07,draft,,,question
2064,9,587,en,Implementation of EU decisions,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">All too frequently, decisions take by the EU are not
put into effect in the Member States. What steps will the Council
take to improve the implementation of EU decisions?</p>",2001-09-01,draft,,,question
2068,9,561,en,Getting the message across about the EU,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Various opinion polls suggest that citizens do not
feel themselves to be closely involved in the European Union or with
its institutions. The information campaigns and the debate being held
on the Treaty establishing a Constitution for Europe in connection
with the various referenda risk being obscured by other issues,
including Turkey's potential accession and the question of whether or
not to approve the directive on services.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Does the Commission recognise that the debate on the
Treaty establishing a Constitution for Europe lacks the necessary
clarity? What methods of communication does it intend to use to get
across the message about the European Union and its benefits to
citizens?</p>",2002-10-15,draft,,,question
